"pkey";"fkPrikaz";"fkOtdelenie";"fkProfKo";"DateInput";"PostPatVsego";"PostPatSels";"PostPatDet";"PostPatPens";"PervIzPatVsego";"PervIzPatSels";"PervIzPatPens";"PervVPatVsego";"PervVPatSels";"PervVPatPens";"VypPatVsego";"VypPatSels";"VypPatDet";"VypPatPens";"UmrPatVsego";"UmrPatSels";"UmrPatTekSutki";"DateAdd";"PervIzDet";"PervVDet";"UmrPatDet";"UmrPatPens"
5427;1;1;1;13.6.2018 0:00:00;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5428;1;1;3;10.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5429;1;1;3;11.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5430;1;1;3;12.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5431;1;1;3;13.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5432;1;2;1;13.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5433;1;2;2;13.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5434;1;2;3;9.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5435;1;2;3;10.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5436;1;2;3;11.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5437;1;2;3;12.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5438;1;2;3;13.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5439;1;3;1;13.6.2018 0:00:00;6;2;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5440;1;3;3;12.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5441;1;3;3;13.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6.2018 0:00:00;0;0;0;0
5442;1;3;1;14.6.2018 0:00:00;3;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5443;1;2;1;14.6.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5444;1;2;2;14.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5445;1;1;1;14.6.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;3;1;0;2;0;0;0;18.6.2018 0:00:00;0;0;0;0
5446;1;1;1;15.6.2018 0:00:00;3;1;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;18.6.2018 0:00:00;0;0;0;0
5447;1;1;1;16.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5448;1;1;1;17.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5449;1;2;1;15.6.2018 0:00:00;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5450;1;2;1;16.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5451;1;2;1;17.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5452;1;2;2;15.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5453;1;2;2;16.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5454;1;2;2;17.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5455;1;3;1;15.6.2018 0:00:00;3;0;0;0;0;0;0;0;0;0;5;2;0;1;0;0;0;18.6.2018 0:00:00;0;0;0;0
5456;1;3;1;16.6.2018 0:00:00;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5457;1;3;1;17.6.2018 0:00:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5458;1;3;3;14.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5459;1;3;3;15.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5460;1;3;3;16.6.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6.2018 0:00:00;0;0;0;0
5461;1;3;1;18.6.2018 0:00:00;5;1;0;0;0;0;0;1;0;0;4;1;0;0;0;0;0;19.6.2018 0:00:00;0;0;0;0
5462;1;2;1;18.6.2018 0:00:00;1;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;19.6.2018 0:00:00;0;0;0;0
5463;1;2;2;18.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.6.2018 0:00:00;0;0;0;0
5464;1;1;1;18.6.2018 0:00:00;7;0;0;2;0;0;0;0;0;0;5;1;0;1;0;0;0;19.6.2018 0:00:00;0;0;0;0
5465;1;3;3;17.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;19.6.2018 0:00:00;0;0;0;0
5466;1;1;1;19.6.2018 0:00:00;6;2;0;1;0;0;0;0;0;0;4;0;0;1;0;0;0;21.6.2018 0:00:00;0;0;0;0
5467;1;1;1;20.6.2018 0:00:00;1;0;0;1;0;0;0;0;0;0;3;0;0;1;0;0;0;21.6.2018 0:00:00;0;0;0;0
5468;1;2;1;19.6.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;21.6.2018 0:00:00;0;0;0;0
5469;1;2;1;20.6.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;21.6.2018 0:00:00;0;0;0;0
5470;1;2;2;19.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.6.2018 0:00:00;0;0;0;0
5471;1;2;2;20.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;21.6.2018 0:00:00;0;0;0;0
5472;1;3;1;19.6.2018 0:00:00;5;0;0;1;0;0;0;0;0;0;3;0;0;1;0;0;0;21.6.2018 0:00:00;0;0;0;0
5473;1;3;1;20.6.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;4;2;0;1;0;0;0;21.6.2018 0:00:00;0;0;0;0
5474;1;1;1;21.6.2018 0:00:00;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5475;1;1;1;22.6.2018 0:00:00;3;1;0;2;1;0;1;0;0;0;4;0;0;1;0;0;0;25.6.2018 0:00:00;0;0;0;0
5476;1;1;1;23.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5477;1;1;1;24.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5478;1;1;3;14.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5479;1;1;3;15.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5480;1;1;3;16.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5481;1;1;3;17.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5482;1;1;3;18.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5483;1;1;3;19.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5484;1;1;3;20.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5485;1;1;3;21.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5486;1;1;3;22.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5487;1;1;3;23.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5488;1;1;3;24.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5489;1;2;1;21.6.2018 0:00:00;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5490;1;2;1;22.6.2018 0:00:00;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5491;1;2;1;23.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5492;1;2;1;24.6.2018 0:00:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5493;1;2;2;21.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5494;1;2;2;22.6.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5495;1;2;2;23.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5496;1;2;2;24.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5497;1;2;3;14.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5498;1;2;3;15.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5499;1;2;3;16.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5500;1;2;3;17.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5501;1;2;3;18.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5502;1;2;3;19.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5503;1;2;3;20.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5504;1;2;3;21.6.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5505;1;2;3;22.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5506;1;2;3;23.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5507;1;2;3;24.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5508;1;3;1;21.6.2018 0:00:00;6;2;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5509;1;3;1;22.6.2018 0:00:00;5;1;0;0;1;0;0;1;0;1;8;2;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5510;1;3;1;23.6.2018 0:00:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5511;1;3;1;24.6.2018 0:00:00;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;25.6.2018 0:00:00;0;0;0;0
5512;1;1;1;25.6.2018 0:00:00;4;1;0;1;0;0;0;0;0;0;6;1;0;3;0;0;0;26.6.2018 0:00:00;0;0;0;0
5513;1;3;1;25.6.2018 0:00:00;1;1;0;0;3;0;0;0;0;0;7;2;0;2;0;0;0;26.6.2018 0:00:00;0;0;0;0
5514;1;2;1;25.6.2018 0:00:00;2;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;26.6.2018 0:00:00;0;0;0;0
5515;1;2;2;25.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.6.2018 0:00:00;0;0;0;0
5516;1;3;1;26.6.2018 0:00:00;2;1;0;1;0;0;0;1;0;0;6;2;0;2;0;0;0;27.6.2018 0:00:00;0;0;0;0
5517;1;2;1;26.6.2018 0:00:00;4;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;27.6.2018 0:00:00;0;0;0;0
5518;1;2;2;26.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.6.2018 0:00:00;0;0;0;0
5519;1;1;1;26.6.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;27.6.2018 0:00:00;0;0;0;0
5520;1;2;1;27.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;28.6.2018 0:00:00;0;0;0;0
5521;1;2;2;27.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;28.6.2018 0:00:00;0;0;0;0
5522;1;1;1;27.6.2018 0:00:00;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;28.6.2018 0:00:00;0;0;0;0
5523;1;3;1;27.6.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;3;2;0;1;0;0;0;28.6.2018 0:00:00;0;0;0;0
5524;1;2;2;28.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.6.2018 0:00:00;0;0;0;0
5525;1;1;1;28.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;28.6.2018 0:00:00;0;0;0;0
5526;1;2;1;28.6.2018 0:00:00;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;28.6.2018 0:00:00;0;0;0;0
5527;1;2;2;29.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.6.2018 0:00:00;0;0;0;0
5528;1;3;1;28.6.2018 0:00:00;3;1;0;1;0;0;0;1;0;0;10;2;0;1;0;0;0;28.6.2018 0:00:00;0;0;0;0
5529;1;1;1;29.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;29.6.2018 0:00:00;0;0;0;0
5530;1;2;1;29.6.2018 0:00:00;3;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;29.6.2018 0:00:00;0;0;0;0
5531;1;3;1;29.6.2018 0:00:00;5;0;0;1;0;0;0;0;0;0;10;3;0;0;0;0;0;29.6.2018 0:00:00;0;0;0;0
5532;1;3;3;18.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.6.2018 0:00:00;0;0;0;0
5533;1;3;1;30.6.2018 0:00:00;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5534;1;2;1;30.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5535;1;2;2;30.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5536;1;1;1;30.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5537;1;1;1;1.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5538;1;2;1;1.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5539;1;2;2;1.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5540;1;3;1;1.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5541;1;3;3;19.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5542;1;3;3;20.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5543;1;3;3;21.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5544;1;3;3;22.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5545;1;3;3;23.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5546;1;3;3;24.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5547;1;3;3;25.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5548;1;3;3;26.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5549;1;3;3;27.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5550;1;3;3;28.6.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5551;1;3;3;29.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5552;1;3;3;30.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5553;1;2;3;25.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5554;1;2;3;26.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5555;1;2;3;27.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5556;1;2;3;28.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5557;1;2;3;29.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5558;1;2;3;30.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5559;1;1;3;25.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5560;1;1;3;26.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5561;1;1;3;27.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5562;1;1;3;28.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5563;1;1;3;29.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5564;1;1;3;30.6.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7.2018 0:00:00;0;0;0;0
5565;1;2;1;2.7.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5566;1;1;1;2.7.2018 0:00:00;2;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5567;1;1;1;3.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5568;1;1;1;4.7.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5569;1;2;1;3.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5570;1;2;1;4.7.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5571;1;2;2;2.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5572;1;2;2;3.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5573;1;2;2;4.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5574;1;3;1;2.7.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5575;1;3;1;3.7.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5576;1;3;1;4.7.2018 0:00:00;7;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5577;1;3;1;5.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5578;1;3;3;1.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5579;1;3;3;2.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5580;1;3;3;3.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5581;1;3;3;4.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5582;1;3;3;5.7.2018 0:00:00;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7.2018 0:00:00;0;0;0;0
5583;1;1;1;5.7.2018 0:00:00;5;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;10.7.2018 0:00:00;0;0;0;0
5584;1;1;1;6.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.7.2018 0:00:00;0;0;0;0
5585;1;1;1;7.7.2018 0:00:00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10.7.2018 0:00:00;0;0;0;0
5586;1;1;1;8.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.7.2018 0:00:00;0;0;0;0
5587;1;1;1;9.7.2018 0:00:00;2;0;0;0;0;0;0;0;0;0;6;2;0;1;0;0;0;10.7.2018 0:00:00;0;0;0;0
5588;1;3;1;6.7.2018 0:00:00;6;3;0;0;0;0;0;0;0;0;5;1;0;1;0;0;0;10.7.2018 0:00:00;0;0;0;0
5589;1;3;1;7.7.2018 0:00:00;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10.7.2018 0:00:00;0;0;0;0
5590;1;3;1;8.7.2018 0:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.7.2018 0:00:00;0;0;0;0
5591;1;3;1;9.7.2018 0:00:00;4;2;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;10.7.2018 0:00:00;0;0;0;0
5592;1;3;3;6.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.7.2018 0:00:00;0;0;0;0
5593;1;3;3;7.7.2018 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.7.2018 0:00:00;0;0;0;0
5594;1;3;3;8.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;10.7.2018 0:00:00;0;0;0;0
5595;1;3;3;9.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.7.2018 0:00:00;0;0;0;0
5596;1;1;1;10.7.2018 0:00:00;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;13.7.2018 0:00:00;0;0;0;0
5597;1;1;3;1.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.7.2018 0:00:00;0;0;0;0
5598;1;1;3;2.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.7.2018 0:00:00;0;0;0;0
5599;1;1;3;3.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.7.2018 0:00:00;0;0;0;0
5600;1;1;3;4.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.7.2018 0:00:00;0;0;0;0
5601;1;1;3;5.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.7.2018 0:00:00;0;0;0;0
5602;1;1;3;6.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.7.2018 0:00:00;0;0;0;0
5603;1;1;3;7.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.7.2018 0:00:00;0;0;0;0
5604;1;1;3;8.7.2018 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.7.2018 0:00:00;0;0;0;0
